brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,region,brand,model
Peugeot 208 PureTech 82 5 porte style,8500,201711.0,86000,2,0,6,2.0,2.0,peugeot,208
Audi Q5 45 TFSI quattro S tronic S line plus,49990,202402.0,31142,3,2,6,5.0,2.0,audi,q5
Volkswagen Golf 2.0 TDI SCR Style,21000,202011.0,109000,1,0,6,2.0,2.0,volkswagen,golf
Fiat Doblò SX 1.9 MJT 120 CV,5800,200804.0,220000,1,0,4,1.0,2.0,,
Fiat 500L 1.3 Multijet 95 CV Mirror,10900,201712.0,89000,1,0,6,1.0,2.0,fiat,500l
Fiat 500 1.3 Multijet 95 CV Lounge,11990,201710.0,45000,1,0,6,2.0,2.0,fiat,500
Mercedes-Benz GLC 220 d 4Matic Sport - Uniprò -,39900,202102.0,147595,1,1,6,3.0,2.0,,
Opel zafira 7 posti,5500,201208.0,170000,1,0,5,0.0,2.0,opel,zafira
Audi A3 SPB 2.0 TFSI quattro Sline Stronic,23900,201806.0,113000,2,1,6,2.0,2.0,audi,a3
"Fiat Panda 4x4 1,3 MJT 80cv 2018",11990,201801.0,138000,1,0,6,3.0,2.0,fiat,panda 4x4
Lancia Ypsilon 1.3 Multijet 16V Oro,2999,200510.0,179000,1,0,4,2.0,2.0,lancia,ypsilon
Volkswagen T-Roc 1.6 tdi,14890,201907.0,201021,1,0,6,3.0,2.0,volkswagen,t-roc
Audi A3 SPB 35 TDI S tronic S line edition,23500,202010.0,139000,1,2,6,2.0,2.0,audi,a3
Ford Kuga 2.0 TDCi 136 CV 2WD Titanium DPF,8500,200911.0,200000,1,0,4,3.0,2.0,ford,kuga
Mercedes-benz GLA 180 Gla 180 Sport,19990,201811.0,109000,1,1,6,3.0,2.0,,
Ds DS 7 DS 7 Crossback BlueHDi 180 aut. Performanc,25900,202105.0,110000,1,1,6,2.0,2.0,,
"FIAT Doblò Maxi SX 3 posti 1,6 MJT",9499,201811.0,160000,1,0,6,1.0,2.0,,
Fiat 500L 1.6 Multijet 120 CV Pop Star,10990,201804.0,90000,1,0,6,1.0,2.0,fiat,500l
Audi Q3 2.0 TDI 150 CV S tronic Sport,19500,201711.0,118000,1,1,6,3.0,2.0,audi,q3
Fiat 500 1.0 Hybrid,15400,202309.0,15000,3,0,6,2.0,2.0,fiat,500
Alfa Romeo MiTo 1.3 JTDm-2 95 CV S&S Distinctive,4500,201107.0,228787,1,0,5,2.0,2.0,alfa,romeo mito
Nissan Juke 1.6 HEV N-Connecta,24500,202310.0,58253,3,1,6,3.0,2.0,nissan,juke
Fiat Panda 1.3 MJT 16V Emotion,3900,200811.0,165228,1,0,4,2.0,2.0,fiat,panda
Mini Cooper D 2011,5500,201105.0,230117,1,0,5,2.0,2.0,mini,cooper
Peugeot 2008 BlueHDi 100 S&S Allure,17500,202011.0,107198,1,0,6,5.0,2.0,peugeot,2008
Fiat Panda 1.4 16V 100 HP,4990,200705.0,150000,2,0,4,2.0,2.0,fiat,panda
Fiat Bravo 1.6 MJT 120 CV DPF Dynamic 120cv 2011,4600,201108.0,196200,1,0,5,2.0,2.0,fiat,bravo
FORD Fiesta 5p 1.5 tdci 75cv,6950,201307.0,118227,1,0,5,2.0,2.0,ford,fiesta
Fiat Panda 1.2 benzina,4000,201103.0,83000,2,0,5,0.0,2.0,fiat,panda
CITROEN C5 Aircross BlueHDi 130 S&S EAT8 Busines,17900,202206.0,100170,1,1,6,3.0,2.0,citroen,c5 aircross
Kia Venga 1.4 CRDi 90CV Active,8500,201606.0,123172,1,0,6,1.0,2.0,kia,venga
Volkswagen Golf 1.9 TDI 105 Cavalli,3900,200510.0,239881,1,0,4,2.0,2.0,volkswagen,golf
Ford Fiesta 1.5 EcoBlue 5 porte Plus,10900,201902.0,89125,1,0,6,2.0,2.0,ford,fiesta
Peugeot 3008,6500,201101.0,272000,1,0,2,0.0,2.0,peugeot,3008
Mercedes-Benz CLA Coupé CLA 180 d Automatic P...,33900,202009.0,94666,1,2,6,,2.0,,
smart fortwo EQ Passion,17900,202205.0,3309,0,1,7,2.0,2.0,smart,fortwo
SMART FORTWO 1000 PASSION (FINANZIABILE),4990,200712.0,159059,2,2,4,2.0,2.0,smart,fortwo
Ford Kuga 1.5 EcoBlue 120 CV 2WD ST-Line,23900,202111.0,78000,1,0,6,3.0,2.0,ford,kuga
Bmw X3 2.0d cat Futura,4900,200512.0,267419,1,0,4,3.0,2.0,bmw,x3
Fiat 500X 1.6 MultiJet 130 CV Club,17900,202204.0,117477,1,0,6,3.0,2.0,fiat,500x
OPEL ZAFIRA 2.0 CDTI COSMO FLEET SOLO KM 80.000 (F,11990,201311.0,80000,1,0,5,1.0,2.0,opel,zafira
Audi Q5 40 TDI 204 CV quattro S tronic S line plus,48890,202208.0,114700,3,2,6,5.0,2.0,audi,q5
Audi Q5 40 TDI 204 CV quattro S tronic S line,46990,202306.0,30114,3,2,6,3.0,2.0,audi,q5
Smart City 600 Passion 54CV (Finanziabile),2990,200101.0,25000,2,2,3,6.0,2.0,,
Volkswagen Golf 2.0 TDI DPF 5p. Comfortline,4000,200908.0,340000,1,0,4,2.0,2.0,volkswagen,golf
Lancia Ypsilon 1.2 16V Platino,3900,200404.0,170000,2,0,3,2.0,2.0,lancia,ypsilon
Fiat 500X 1.3 MultiJet 95 CV -2016,13500,201610.0,129000,1,0,6,5.0,2.0,fiat,500x
Lancia Voyager 2.8 Turbodiesel Gold 163CV ( FINANZ,11990,201211.0,195000,1,1,5,1.0,2.0,,
Fiat 500L Living 1.6 Multijet 105 CV Lounge,8900,201406.0,151000,1,0,5,1.0,2.0,fiat,500l
Volkswagen Tiguan 2.0 TDI DPF Trend & Fun BlueMoti,7900,201005.0,170000,1,0,5,5.0,2.0,volkswagen,tiguan
Renault Clio Blue 1.5 DCi Business (FINANZIABILE),11990,202007.0,150000,1,0,6,2.0,2.0,renault,clio
Volkswagen Passat SW 2.0 TDI 140CV (Finanziabile),3890,200811.0,274000,1,0,4,5.0,2.0,volkswagen,passat
Mercedes-Benz GLC 220 d 4Matic Sport,45900,202106.0,52000,1,1,6,3.0,2.0,,
Fiat 500 C 1.3 Multijet 95 CV Lounge,7500,201105.0,130000,1,0,5,4.0,2.0,fiat,500
Lancia Ypsilon 1.2 69 CV 5P GPL Ecochic Gold 2017,9900,201711.0,115000,4,0,6,2.0,2.0,lancia,ypsilon
Volkswagen Polo Business 1.6 TDI 95 CV 5p. Highlin,12500,201803.0,175000,1,0,6,2.0,2.0,volkswagen,polo
Volkswagen Polo 1.6 TDI 90CV DPF 5 porte Comfortli,6499,201306.0,208000,1,0,5,2.0,2.0,volkswagen,polo
Citroen C3 PureTech 110 S&S Shine,12500,202012.0,55000,2,0,6,2.0,2.0,citroen,c3
Mercedes-Benz Classe C C 220 d Mild hybrid Sp...,38900,202204.0,97000,3,1,6,2.0,2.0,,
Toyota Aygo Connect 1.0 VVT-i 72CV 5 porte x-busin,11900,202204.0,65000,2,0,6,2.0,2.0,toyota,aygo
Audi A4 35 TDI/163 CV S tronic Business Advanced,37500,202203.0,23044,3,2,6,2.0,2.0,audi,a4
Porsche Cayenne 3.0 Diesel Platinum Edition,29900,201708.0,260000,1,1,6,5.0,2.0,porsche,cayenne
Mercedes-Benz GLA 200 d Automatic Premium,36500,202107.0,70153,1,2,6,3.0,2.0,,
Audi A6 Avant 40 2.0 TDI quattro 204 CV S tronic B,28900,202006.0,219000,3,1,6,5.0,2.0,audi,a6
Fiat 500 1.2 by DIESEL,6490,201003.0,151000,2,0,5,2.0,2.0,fiat,500
Mercedes-benz GLE 63 AMG GLE 63 4Matic+ Mild hybri,110000,202205.0,35000,3,1,6,5.0,2.0,,
Audi Q3 2.0 TDI 150 CV Sport,17500,201705.0,114000,1,0,6,5.0,2.0,audi,q3
Seat Arona 1.0 EcoTSI Style,16900,202312.0,11700,2,0,6,5.0,2.0,seat,arona
Audi A3 S3 SPB 2.0 TFSI 300 CV quattro S tronic,24900,201906.0,139000,2,1,6,2.0,2.0,audi,a3
Seat Arona 1.0 EcoTSI Style 95CV,14000,202203.0,84000,2,0,6,3.0,2.0,seat,arona
Volkswagen Tiguan 2.0 TDI 140 CV Sport & Style Blu,10900,201306.0,160000,1,1,5,3.0,2.0,volkswagen,tiguan
Mercedes-benz A 180 d Automatic Premium TETTO,27900,201909.0,115000,1,1,6,2.0,2.0,,
Audi Q3 SPB 45 TFSI e S tronic S line edition,44890,202408.0,100,3,2,6,5.0,2.0,audi,q3
Suzuki S-Cross 1.0 Boosterjet Cool 112 CV - 2016,9900,201607.0,158000,2,0,6,3.0,2.0,,
Alfa Romeo MiTo 1.3 JTDm 95 CV S&S Super,7790,201710.0,133000,1,0,6,2.0,2.0,alfa,romeo mito
Ford Kuga 2.0 TDCi 136 CV 2WD Titanium DPF,7500,201002.0,170000,1,0,4,5.0,2.0,ford,kuga
Fiat 500X 1.3 MultiJet 95 CV Crossover,15999,202107.0,84000,1,0,6,3.0,2.0,fiat,500x
Peugeot 3008 BlueHDi 130 S&S Business,14999,201803.0,121000,1,1,6,3.0,2.0,peugeot,3008
Audi S3 SPB TFSI 310 CV quattro S tronic,42900,202203.0,42000,2,1,6,2.0,2.0,audi,s3
Bmw 320 320d 48V xDrive 190 Cv Touring - 2021,24900,202106.0,188000,3,1,6,5.0,2.0,,
Fiat 500 1.3 Multijet 16V 75 CV Lounge,5900,201011.0,190000,1,0,5,2.0,2.0,fiat,500
VW Golf 8 2.0 TDI 150 CV DSG SCR Life,19500,202101.0,101000,1,1,6,2.0,2.0,,
Opel Corsa 1.4 90CV GPL Tech 5 porte Advance- 2018,8000,201808.0,137000,4,0,6,2.0,2.0,opel,corsa
Porsche 718 Spyder Boxster 2.0,56990,201803.0,32000,2,1,6,4.0,2.0,,
Mercedes-benz A 180 A 180 CDI Avantgarde,2990,201107.0,308000,1,0,5,2.0,2.0,,
Jaguar E-Pace 2.0D 150 CV AWD aut. - 2018,24900,201810.0,95000,1,1,6,3.0,2.0,jaguar,e-pace
Renault Laguna 2.0 dCi 150CV SporTour Nav,1900,200811.0,280000,1,0,4,5.0,2.0,renault,laguna
Cupra Leon Sportstourer 1.5 etsi FR 150cv dsg,26890,202306.0,32000,3,2,6,5.0,2.0,,
Volkswagen Polo 1.4 TDI 5p. Comfortline BlueMotion,11400,201610.0,104000,1,0,6,2.0,2.0,volkswagen,polo
Smart forTwo 70 1.0 Twinamic SuperPassion - 2019,13400,201907.0,103000,2,2,6,2.0,2.0,smart,fortwo
Alfa Romeo Stelvio 2.2 Turbodiesel 210 CV AT8 Q4 S,22400,201910.0,188000,1,1,6,5.0,2.0,alfa,romeo stelvio
Mercedes-benz GLA 200 d Automatic Business,17500,201905.0,192000,1,1,6,3.0,2.0,,
Ford Fiesta Ikon 1.2 60CV 3 porte,4700,201301.0,160000,2,0,5,2.0,2.0,ford,fiesta
Hyundai i20 1.2 5 porte BI-FUEL B/GPL,11500,201909.0,122000,2,0,6,2.0,2.0,hyundai,i20
Volkswagen Golf 7 1.6 TDI 110CV 5p. Comfortl.-2016,10500,201609.0,195000,1,0,6,2.0,2.0,volkswagen,golf
Fiat 600,1999,200112.0,140000,2,0,4,0.0,2.0,,
Skoda Kamiq 1.0 TSI Ambition,16800,202206.0,59000,2,0,6,3.0,2.0,skoda,kamiq
Jeep Compass 2.0 Multijet II 170 aut. 4WD Tra...,20900,201902.0,102445,1,1,6,3.0,2.0,jeep,compass
Audi A5 SPB 2.0 TDI S tronic Business Sport,20900,201705.0,220000,1,2,6,2.0,2.0,audi,a5
Peugeot 2008 BlueHDi 100 S&S Active,13999,202008.0,140000,1,0,6,3.0,2.0,peugeot,2008
Land Rover Range Rover Sport 3.0 SDV6 HSE 256 CV,16900,201207.0,145000,1,1,5,3.0,2.0,land,rover range rover sport
Fiat Panda 1.3 MJT S&S Lounge 75 CV - 2012,8500,201209.0,159000,1,0,5,2.0,2.0,fiat,panda
Citroen C3 Aircross BlueHDi 100 S&S Shine,11999,202009.0,129000,1,0,6,6.0,2.0,citroen,c3 aircross
Kia Sportage 1.6 ECOGPL 2WD Energy,15900,202001.0,115000,4,0,6,3.0,2.0,kia,sportage
Bmw 320d station wagon,19990,202005.0,146000,1,1,6,5.0,2.0,,
Audi A3 SPB 30 TDI S tronic S line edition,27000,202109.0,70000,1,2,6,2.0,2.0,audi,a3
Audi Q5 2.0 TDI 190 CV quattro S tronic S line plu,23900,201807.0,235000,1,2,6,5.0,2.0,audi,q5
Mercedes-benz GLE 400 d 4Matic Premium,56990,202104.0,90000,1,1,6,3.0,2.0,,
Bmw X4 xDrive Msport 20d 48V,39999,202205.0,126000,1,1,6,3.0,2.0,bmw,x4
Citroen C3 BlueHDi 100 S&S Shine Pack,14400,202103.0,109450,1,0,6,2.0,2.0,citroen,c3
AUDI Q3 SPB 35 TDI QUATTRO S TRONIC S LINE EDITION,37999,202010.0,74060,1,1,6,3.0,2.0,audi,q3
Jeep Renegade 1.6 Mjt 120 CV Longitude,13999,201910.0,70000,1,0,6,3.0,2.0,jeep,renegade
Audi A4 Avant 35 TDI/163 CV S tronic S line editio,19999,202012.0,155000,3,2,6,5.0,2.0,audi,a4
Audi A3 SPB 35 TFSI S tronic,26300,202106.0,80000,3,2,6,2.0,2.0,audi,a3
Peugeot 3008 BlueHDi 130 S&S EAT8 Allure,15990,202003.0,144000,1,1,6,3.0,2.0,peugeot,3008
Volkswagen Golf 2.0 116 CV TDI DSG SCR Life,22999,202205.0,70000,1,1,6,2.0,2.0,volkswagen,golf
Audi RS Q3 sport back,53999,202110.0,89090,2,1,6,3.0,2.0,audi,rs q3
Volkswagen Tiguan 2.0 TDI 150 CV SCR DSG Elegance,24999,202105.0,104000,1,1,6,3.0,2.0,volkswagen,tiguan
Volvo XC40 T3 Geartronic R-design,26000,202106.0,55000,2,1,6,3.0,2.0,volvo,xc40
Land Rover Range Rover Sport Range Rover Sport 3.0,17900,201509.0,82000,1,1,5,3.0,2.0,land,rover range rover sport
Land Rover Range Rover Evoque 2.0D I4 180 CV AWD A,29990,202002.0,103000,1,1,6,3.0,2.0,land,rover range rover
Jaguar XF 2.0 D 240 CV aut. Prestige,15999,201703.0,108000,1,1,6,2.0,2.0,jaguar,xf
Peugeot 3008 BlueHDi 130 S&S GT Line,17999,202010.0,116000,1,1,6,3.0,2.0,peugeot,3008
FORD Focus 4ª serie Focus 1.5 EcoBlue 120 CV S...,16000,202001.0,142624,1,0,6,5.0,2.0,ford,focus
Audi Q4 40 e-tron,44890,202309.0,19648,0,1,7,5.0,2.0,audi,q4
Golf 5,4000,200411.0,162000,2,0,4,2.0,2.0,,
Peugeot 3008 BlueHDi 130 S&S Active,14999,202104.0,143000,1,1,6,3.0,2.0,peugeot,3008
OPEL Zafira 3 serie Zafira Tourer 1.6 CDTi 136...,8900,201701.0,200000,1,0,6,1.0,2.0,opel,zafira
Peugeot 207 - 2012,2500,201205.0,238000,4,0,4,0.0,2.0,peugeot,207
BMW X4 Xdrive 20 xLine,24800,201603.0,20000,1,1,6,3.0,2.0,bmw,x4
Fiat 500 1.0 Hybrid Dolcevita,13900,202106.0,40371,3,0,6,2.0,2.0,fiat,500
Mercedes-benz GLC 250 GLC 250 d 4Matic Premium,25900,201705.0,198000,1,1,6,3.0,2.0,,
Alfa 147,2000,200412.0,60000,1,0,4,0.0,2.0,,
Alfa Romeo 156 diesel tdj,1000,200105.0,270000,1,0,4,2.0,2.0,alfa,romeo 156
Fiat Panda hybrid,12000,202205.0,13254,2,0,6,0.0,2.0,fiat,panda
Audi a3,24900,201711.0,135000,1,0,6,2.0,2.0,audi,a3
Mercedes-benz A 180 A 180 d Automatic Sport,18500,201905.0,93500,1,1,6,2.0,2.0,,
Fiat 500 C 1.0 Hybrid Dolcevita,15900,202202.0,14000,3,0,6,4.0,2.0,fiat,500
JEEP Compass 2 serie Compass 1.6 Multijet II 2...,21500,201901.0,78000,1,0,6,3.0,2.0,jeep,compass
SKODA Fabia 4ª serie Fabia 1.0 MPI EVO 80 CV S...,17000,202401.0,14476,2,0,6,2.0,2.0,skoda,fabia
Mercedes-benz GLC 300 GLC 300 de 4Matic EQ-Power P,37900,202103.0,132000,3,1,6,3.0,2.0,,
FORD Fiesta 5ª serie - 2012,3800,201208.0,170000,1,1,5,0.0,2.0,ford,fiesta
Alfa Romeo Giulia 2.2 Turbodiesel 190 CV AT8 2019,23900,201908.0,139000,1,1,6,2.0,2.0,alfa,romeo giulia
Ford Kuga 1.5 EcoBlue 120 CV 2WD ST-Line,22500,202210.0,93000,1,1,6,3.0,2.0,ford,kuga
FIAT 500X 1.6 MultiJet 120 CV Cross,13500,201706.0,177000,1,0,6,3.0,2.0,fiat,500x
Jeep Compass II 2021 1.3 turbo t4 phev Limite...,31000,202106.0,40000,3,1,6,3.0,2.0,jeep,compass
SKODA Fabia 3 serie Fabia 1.0 MPI 75 CV Style,7490,201501.0,117500,2,0,6,0.0,2.0,skoda,fabia
JEEP Grand Cherokee 3.0 V6 CRD 250 CV Multijet I,13900,201506.0,204000,1,1,6,3.0,2.0,jeep,grand cherokee
FIAT Panda 1.2 Dynamic NEOPATENTATI,3600,200311.0,97212,2,0,3,2.0,2.0,fiat,panda
Ford kuga 2014,6000,201404.0,260000,1,1,5,3.0,2.0,ford,kuga
SEAT Ateca 2.0 TDI DSG Business,27900,202308.0,11500,1,1,6,3.0,2.0,seat,ateca
CUPRA Formentor 1.5 TSI DSG / Tetto Apribile / G,31000,202204.0,31500,2,1,6,3.0,2.0,,
BMW X3 xDrive20d 48V MSport,31600,202109.0,99500,3,1,6,3.0,2.0,bmw,x3
LANCIA Ypsilon 1.3 MJT 75 CV Oro,3500,200803.0,197000,1,0,4,0.0,2.0,lancia,ypsilon
FORD EcoSport 1.5 TDCi 95 CV Titanium S NEOPATEN,12400,201605.0,46800,1,0,6,3.0,2.0,ford,ecosport
Lancia Ypsilon 1.2 69 CV 5 porte Gold,8300,201710.0,105000,2,0,6,2.0,2.0,lancia,ypsilon
BMW 318 d Luxury / Automatica,17600,201902.0,186000,1,1,6,2.0,2.0,,
Aixam gt sport city 50cc elettrica,12500,202307.0,900,0,1,7,6.0,2.0,,
MERCEDES-BENZ SL 320 231 CV / CONSERVATA / AUTOM,19500,199510.0,104000,2,1,2,4.0,2.0,,
FIAT Doblo Doblò 1.6 MJT 105CV PL-TN Cargo Maxi,7000,201206.0,180000,1,0,4,1.0,2.0,fiat,doblo
MERCEDES-BENZ C 220 d Auto Premium AMG,27000,201809.0,79000,1,1,6,2.0,2.0,,
AIXAM City S Impulsion,4500,201110.0,32289,1,1,2,0.0,2.0,,
FIAT 500X 1.3 MultiJet 95 CV S-Design City / Neo,12000,201710.0,150000,1,0,6,3.0,2.0,fiat,500x
BMW X1 sDrive18d NEOPATENTATI,5700,201104.0,280000,1,0,5,3.0,2.0,bmw,x1
Volkswagen T-Roc 1.0 TSI Life,22900,202303.0,32000,2,0,6,3.0,2.0,volkswagen,t-roc
MITSUBISHI Pajero V60 3.2 16V DI-D 5p. Autocarr,4500,200112.0,354000,1,1,3,3.0,2.0,mitsubishi,pajero
FORD Kuga 2.0 TDCI 150 CV S&S 4WD Powershift Bus,14900,201806.0,145000,1,1,6,3.0,2.0,ford,kuga
FORD EcoSport 1.5 TDCi 95 CV Titanium S NEOPATEN,10300,201602.0,106000,1,0,6,3.0,2.0,ford,ecosport
FIAT 500 anno 2009 prezzo trattabile,4700,200910.0,215000,1,0,5,0.0,2.0,fiat,500
Audi Q3,28999,201906.0,100000,1,1,6,3.0,2.0,audi,q3
Suzuki Jimni,7000,200810.0,201000,2,0,5,3.0,2.0,,
VOLKSWAGEN Tiguan 2.0 TDI SCR DSG Advanced BlueM,21500,201804.0,150000,1,1,6,3.0,2.0,volkswagen,tiguan
Fiat 500X 1.3 Sport,23000,202312.0,20000,1,0,6,0.0,2.0,fiat,500x
Fiat Tipo 1.6 Mjt S&S 5 porte Lounge,12490,201911.0,109000,1,0,6,2.0,2.0,fiat,tipo
ALFA ROMEO 147 2serie,1300,200807.0,189000,1,0,5,2.0,2.0,alfa,romeo 147
Ford fiesta 1.4 tdci 70 cv,4400,201009.0,170000,1,0,4,2.0,2.0,ford,fiesta
Renault Captur TCe 120 CV EDC Start&Stop Energy In,11500,201701.0,75000,2,2,6,3.0,2.0,renault,captur
Pasquale,500,201110.0,300000,1,2,5,3.0,2.0,,
Alfa Romeo Giulia 2.2 Turbodiesel 150 CV AT8 Super,15500,201803.0,159000,1,1,6,2.0,2.0,alfa,romeo giulia
Giulietta 1.6 Mjet 105 cv,7700,201303.0,162000,1,0,5,2.0,2.0,,
Ford focus 1.6tdci,1000,200701.0,330000,1,0,6,2.0,2.0,ford,focus
Mercedes-benz GLE 300 GLE 300 d 4Matic Executive,44900,202005.0,89000,1,1,6,3.0,2.0,,
Fiat 500X 1.6 MultiJet 130 CV E6D CONNECT,18200,202203.0,108977,1,0,6,6.0,2.0,fiat,500x
Ford Ranger 2.0 ECOBLUE aut. DC Limited 5 posti 17,26500,202105.0,90000,1,1,6,3.0,2.0,ford,ranger
MERCEDES Classe A (W177) - 2020,19000,202005.0,140000,1,1,6,2.0,2.0,,
Fiat Grande Punto 1.4 Benz/Gpl Cambio Automatico,2500,200705.0,184000,4,1,4,0.0,2.0,fiat,grande punto
Mercedes-Benz GLC 220 d 4Matic Mild Hybrid Ad...,59900,202403.0,54458,3,1,6,3.0,2.0,,
PEUGEOT 308 2ª serie - 2020,9700,202002.0,170000,1,0,6,5.0,2.0,peugeot,308
Citroen C1 1.0 5 porte Km 69.900 05/2011,5600,201105.0,69900,2,0,5,2.0,2.0,citroen,c1
Panda 4x4,4000,199906.0,126759,2,0,0,2.0,2.0,,
BMW 520d Touring 2.0 D 190cv auto Euro 6,13550,201604.0,322000,1,1,6,5.0,2.0,,
Ford Puma 1.0 EcoBoost 125 CV S&S ST-Line X,17900,202106.0,63367,2,0,6,2.0,2.0,ford,puma
Mercedes-benz ML 320 ML 320 CDI BlueEFFICIENCY Pre,11500,200905.0,190000,1,1,4,3.0,2.0,,
Fiat Panda 1.0 FireFly S&S Hybrid City Cross,15000,202404.0,20000,3,0,6,2.0,2.0,fiat,panda
Jeep Compass,14000,201801.0,155000,1,0,6,3.0,2.0,jeep,compass
Lancia delta,4000,201104.0,235000,1,0,0,2.0,2.0,lancia,delta
T-Roc Style 2000 Full full,25999,202206.0,80000,1,0,6,3.0,2.0,,
Wolkswagen Polo 1.2 benzina 5 porte anno 2010,6800,201006.0,90000,2,0,4,0.0,2.0,,
Mercedes-benz V 250 d Automatic Premium Extralong,46900,202106.0,108000,1,1,6,1.0,2.0,,
Hyundai Tucson 2.0 CRDi 4WD aut. XPossible,16900,201605.0,139400,1,1,6,5.0,2.0,hyundai,tucson
FIAT PANDA CROSS 1.3 MJT 95 CV 4x4 S&S,13900,201609.0,162000,1,0,6,0.0,2.0,fiat,panda cross
Mercedes-benz GLE 300 GLE 300 d 4Matic Coupé AMG L,88999,202309.0,17000,3,1,6,3.0,2.0,,
Fiat Panda 1.0 FireFly S&S Hybrid,10500,202106.0,34000,3,0,6,2.0,2.0,fiat,panda
Jeep Renegade 2.0 MJ 140cv 4WD Active Drive Low Li,19990,201811.0,24773,1,1,6,3.0,2.0,jeep,renegade
Nissan Qashqai 1.5 dCi 115 CV DCT Business,15500,202009.0,142208,1,1,6,5.0,2.0,nissan,qashqai
Citroen C3 BlueHDi 100 S&S Feel 5/P,11490,202104.0,78151,1,0,6,2.0,2.0,citroen,c3
Audi A4 2.0 TDI 150 CV quattro Advanced,12500,201410.0,180000,1,1,5,2.0,2.0,audi,a4
Peugeot 2008,15900,202009.0,45000,2,0,6,3.0,2.0,peugeot,2008
Toyota Yaris 1.0 5 porte Lounge,8900,201402.0,129000,2,0,5,2.0,2.0,toyota,yaris
Volkswagen Passat 2.0 TDI DPF Highline,3900,200804.0,297000,1,0,4,2.0,2.0,volkswagen,passat
Renault Megane Cabrio 1.6 16V,7000,200007.0,54500,2,0,1,4.0,2.0,renault,megane
Citroen ds3 1.6 hdi,4300,201109.0,143000,1,0,5,0.0,2.0,citroen,ds3
Fiat 500 1.2 EasyPower Pop,9490,201606.0,128000,4,0,6,2.0,2.0,fiat,500
Fiat panda,1390,199712.0,150000,2,0,1,0.0,2.0,fiat,panda
Fiat Punto Evo Punto Evo 1.3 Mjt 95 CV perfetta pe,4500,201112.0,150000,1,0,5,2.0,2.0,fiat,punto
Fiat Panda 1.3 MJT S&S Trekking,8499,201210.0,128000,1,0,5,2.0,2.0,fiat,panda
Kia Sorento 2.5 16V CRDI 170cv 4WD - GANCIO TRAINO,2900,200704.0,248000,1,0,4,3.0,2.0,kia,sorento
Fiat Fiorino 1.3 MJT 95CV Cargo SX,8500,201702.0,130000,1,0,6,1.0,2.0,,
Porsche Macan 2020 full optional,55000,202003.0,65000,2,1,6,3.0,2.0,porsche,macan
Opel Combo 1.3,8900,201810.0,90000,1,0,6,1.0,2.0,opel,combo
Mazda CX-3 1.5L Skyactiv-D Exceed,9990,201701.0,181000,1,0,6,5.0,2.0,mazda,cx-3
Fiat Tipo 1.6 Mjt S&S SW Business,9490,201806.0,123297,1,0,6,5.0,2.0,fiat,tipo
FIAT Grande Punto - 2012,3000,201210.0,144000,2,0,5,0.0,2.0,fiat,grande punto
Volkswagen Tiguan 2.0 TDI SCR DSG Business BlueMot,17900,202009.0,134000,1,2,6,5.0,2.0,volkswagen,tiguan
Volkswagen Tiguan 2.0 TDI 150 CV SCR DSG Life,25900,202112.0,73000,1,1,6,3.0,2.0,volkswagen,tiguan
Opel Mokka,4000,201404.0,180000,2,0,5,3.0,2.0,opel,mokka
Lancia MUSA 1.3 Multijet 16V 90 CV Platino automat,3900,200812.0,190000,1,1,4,1.0,2.0,lancia,musa
Mercedes-benz GLC 200 GLC 200 d 4Matic Executive,35500,202005.0,77235,1,1,6,3.0,2.0,,
Suzuki Swift 1.3 DDiS 3p. GL,3700,200612.0,180000,1,0,4,2.0,2.0,suzuki,swift
Peugeot 2008 BlueHDi 100 S&S Allure Navi Pack,16900,202009.0,129000,1,0,6,5.0,2.0,peugeot,2008
Volkswagen Polo 1.4 TDI 90 CV DSG 5p. Comfortline,8000,201508.0,124000,1,1,6,2.0,2.0,volkswagen,polo
Panda 2ª Serie 1.3 MJT 4x4,6700,200512.0,270000,1,0,4,0.0,2.0,,
Ford Puma 1.5 EcoBlue 120 CV S&S Titanium,19900,202205.0,45000,1,0,6,3.0,2.0,ford,puma
Volkswagen T-Roc 2.0 TDI SCR 150 CV DSG R-Line,32999,202209.0,44000,1,1,6,5.0,2.0,volkswagen,t-roc
Cupra Formentor 1.5 TSI DSG MHEV,34980,202411.0,100,2,2,6,3.0,2.0,,
Opel Grandland X 1.5 diesel Ecotec Start&Stop Busi,14600,201910.0,110000,1,0,6,5.0,2.0,opel,grandland x
Maserati Ghibli 3.0d V6 250cv FULL SERVICE MASERAT,25900,201605.0,150000,1,1,6,2.0,2.0,maserati,ghibli
RENAULT Clio Sporter dCi 8V 75CV Start&Stop Ener,7000,201610.0,162387,1,0,6,5.0,2.0,renault,clio
Volkswagen Tiguan 2.0TDI 150CV DSG Life 2021,22399,202110.0,157000,1,1,6,3.0,2.0,volkswagen,tiguan
Audi Q5 2.0 TDI 170 CV quattro,9000,201101.0,285000,1,0,5,3.0,2.0,audi,q5
Audi A1 1.4 TDI,15000,201702.0,120000,1,0,6,2.0,2.0,audi,a1
Jeep Compass 1.6 Multijet II 2WD Limited,19900,202011.0,124000,1,0,6,3.0,2.0,jeep,compass
Jeep Cherokee 2.8 CRD Limited gancio traino,4500,200312.0,230000,1,1,3,3.0,2.0,jeep,cherokee
