brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,region,brand,model
Lancia Ypsilon 1.3 MJT 75 CV 2010 BEN TENUTA,4500,201009.0,171000,1,0,4,2.0,3.0,lancia,ypsilon
Peugeot 2008 1.6 Diesel Urban Cross 92 Cv,5300,201311.0,191000,1,0,5,2.0,3.0,peugeot,2008
Daihatsu Materia 1.5 aut. Taka,3999,201103.0,156000,2,1,4,1.0,3.0,daihatsu,materia
Citroen C5 Aircross BlueHDi 130 S&S EAT8 Shine,15490,202011.0,134000,1,1,6,3.0,3.0,citroen,c5 aircross
OPEL Corsa 1.2 5 porte Advance,8390,201708.0,76692,2,0,6,2.0,3.0,opel,corsa
OPEL Corsa 1.2 Edition,11499,202001.0,52878,2,0,6,2.0,3.0,opel,corsa
Opel Corsa 1.4 Gpl Innovation 90 Cv,4800,201605.0,134000,4,0,6,2.0,3.0,opel,corsa
Renault Scenic Scénic 1.5 dCi/105CV Serie Speciale,2300,200809.0,177000,1,0,4,1.0,3.0,renault,scenic
Audi A4 Avant 2.0 TDI S tronic Business,15990,201607.0,90000,1,2,6,5.0,3.0,audi,a4
Fiat Grande Punto 1.2 Benzina 65 Cv,2350,200802.0,148000,2,0,4,2.0,3.0,fiat,grande punto
Fiat Tipo 1.6 Diesel S-Design 120 Cv,5700,201904.0,225000,1,0,6,5.0,3.0,fiat,tipo
Fiat Idea 1.3 Multijet 16V 90 CV BlackLabel,2800,200903.0,228000,1,0,4,1.0,3.0,fiat,idea
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic Plati,4500,201304.0,230000,4,0,5,2.0,3.0,lancia,ypsilon
Alfa Romeo Mito 1.3 Diesel 95 Cv,3650,201103.0,159000,1,0,5,2.0,3.0,alfa romeo,romeo mito
Renault Captur TCe 12V 90 CV Techno,19000,202403.0,18100,2,0,6,3.0,3.0,renault,captur
Citroen C3 1.4 Benzina Automatica 88 Cv,2300,200707.0,171000,2,1,4,2.0,3.0,citroen,c3
Fiat Tipo 1.6 Mjt,8990,201901.0,123000,1,1,6,5.0,3.0,fiat,tipo
Volkswagen T-Roc VOLKSWAGEN T ROC TDI,17499,201911.0,146000,1,0,6,1.0,3.0,volkswagen,t-roc
Lancia Ypsilon 1.2 69 CV 5 GPL Platinum,6300,201509.0,136637,4,0,6,6.0,3.0,lancia,ypsilon
Fiat bravo 1400 gpl 90 cavalli,1000,201001.0,215744,4,0,4,2.0,3.0,fiat,bravo
Fiat 500L 1.3 Diesel Lounge 85 Cv,5900,201505.0,158000,1,0,5,2.0,3.0,fiat,500l
Peugeot 2008 diesel,11990,201902.0,76000,1,0,6,5.0,3.0,peugeot,2008
Fiat 500 1.2 EasyPower Lounge,7999,201906.0,142000,4,0,6,2.0,3.0,fiat,500
Fiat Panda hibrid,9990,202104.0,43000,3,0,6,2.0,3.0,fiat,panda
Toyota Aygo 1.0 VVT-i 69 CV 5 porte x-business MMT,10350,201903.0,102000,2,1,6,2.0,3.0,toyota,aygo
Opel Meriva 1.6 Diesel Cosmo 95 Cv,4800,201601.0,169000,1,0,6,1.0,3.0,opel,meriva
Kia Rio 1.2 CONDIZIONI OK 12/2015 GARANZIA 12 MESI,7000,201512.0,130000,2,0,6,2.0,3.0,kia,rio
Ferrari FF V12 4x4/NOVITEC/KERAMIK/CAMERA/PPF,154990,201406.0,65000,2,1,5,,3.0,ferrari,ff
Peugeot Rifter 1.5 diesel,15990,202011.0,97000,1,0,6,1.0,3.0,peugeot,rifter
Porsche Macan 3.0 S Diesel,32990,201808.0,136000,1,1,6,5.0,3.0,porsche,macan
Hyundai i20 1.2 GPL 84CV Econext Comfort 2017,7990,201702.0,129000,4,0,6,2.0,3.0,hyundai,i20
Opel Grandland X 1.5 diesel Ecotec Start&Stop aut.,12690,202012.0,195047,1,1,6,3.0,3.0,opel,grandland x
Fiat 500L 1.3 Multijet 95 CV,11490,201905.0,98000,1,0,6,1.0,3.0,fiat,500l
FIAT 500X 1.5 T4 Hybrid 130 CV DCT Sport,19990,202402.0,15956,3,1,6,3.0,3.0,fiat,500x
Fiat Panda 1.3 MJT 4x4 Cross ELD,6999,201006.0,100000,1,0,4,3.0,3.0,fiat,panda
Citroen C3 1500 diesel,12990,202206.0,87000,1,0,6,2.0,3.0,citroen,c3
Fiat Panda Hybrid,11490,202304.0,26000,3,0,6,2.0,3.0,fiat,panda
Lancia Ypsilon 1.0 FireFly 5 porte S&S Hybrid Ecoc,10499,202202.0,38000,3,0,6,6.0,3.0,lancia,ypsilon
Smart ForTwo 70 1.0 twinamic Passion,11990,201802.0,91000,2,2,6,2.0,3.0,smart,fortwo
HYUNDAI I10 1.1 BENZ. /GPL LIKE,5950,201304.0,136715,2,0,5,2.0,3.0,hyundai,i10
Skoda Yeti 1.2 benzina,3999,201001.0,210000,2,0,5,5.0,3.0,skoda,yeti
RENAULT Clio 1.2 75CV 5 porte Life,9190,201707.0,69063,2,0,6,2.0,3.0,renault,clio
Fiat Panda 1.2 gpl,8490,201811.0,60000,4,0,6,2.0,3.0,fiat,panda
Audi A4 2.0 TDI 177 CV quattro Advanced,10190,201203.0,167133,1,0,5,5.0,3.0,audi,a4
Audi A1 1.6 TDI S tronic Ambition,10800,201206.0,190000,1,1,5,2.0,3.0,audi,a1
Renault Megane Mégane 1.5 dCi 110CV GT Line,4499,201110.0,217000,1,0,5,2.0,3.0,renault,megane
Ford B-Max 1.4 90 CV GPL Titanium,6999,201601.0,145000,4,0,6,1.0,3.0,ford,b-max
Fiat 500 1.3 mtj Lounge,8900,201606.0,78000,1,0,6,6.0,3.0,fiat,500
Renault captur 2°ser. tce 100 cv gpl .intens,17000,202207.0,51000,4,0,6,3.0,3.0,renault,captur
Porsche macan s kamera ful led tetto navi_permutee,25900,201501.0,222000,1,1,6,3.0,3.0,porsche,macan
Volkswagen Polo 1.6 DIESEL,3499,201002.0,279000,1,0,5,2.0,3.0,volkswagen,polo
Suzuki Swift 1.2 BENZ E GPL 5 porte EURO 6 *2015,6500,201506.0,160000,4,0,6,6.0,3.0,suzuki,swift
SUZUKI CELERIO 1.0 BENZINA neo patentati,5999,201705.0,127000,2,0,6,2.0,3.0,suzuki,celerio
Renault Scenic Scénic XMod 1.5 dCi neo patentati,4499,201301.0,160000,1,2,5,1.0,3.0,renault,scenic
Seat Ibiza ST 1.2 TDI CR DPF Ecomotive,3999,201107.0,160000,1,0,5,5.0,3.0,seat,ibiza
Renault Kangoo 1.5 diesel 90 cav,4499,201105.0,239000,1,0,5,1.0,3.0,renault,kangoo
Lancia Ypsilon 1.2 69 CV 5 porte S&S Platinum,5600,201209.0,160000,2,0,5,2.0,3.0,lancia,ypsilon
Renault Clio TCe 90 CV 5 porte Techno,15400,202404.0,21000,2,0,6,2.0,3.0,renault,clio
Jeep Renegade 1.6 Mjt DDCT 120 CV Limited,18990,202004.0,87000,1,1,6,5.0,3.0,jeep,renegade
Renault Clio Storia 1.2 5 porte GPL Confort,2899,200905.0,157000,4,0,4,2.0,3.0,renault,clio
Seat Mii 1.0 sport neo patentati,5999,201412.0,73000,2,0,5,2.0,3.0,seat,mii
Fiat 500 1.2 by DIESEL,5999,200904.0,170000,2,0,5,2.0,3.0,fiat,500
Bmw X2 sDrive 18d Msport,50990,202412.0,6500,1,1,6,5.0,3.0,bmw,x2
FIAT Punto 1.2 Street 5p E6,8300,201806.0,65000,2,0,6,2.0,3.0,fiat,punto
Fiat Panda 1.0 FireFly S&S Hybrid City Life,10990,202307.0,16700,3,0,6,2.0,3.0,fiat,panda
Jaguar e-pace,21000,202311.0,62000,1,0,6,3.0,3.0,jaguar,e-pace
Fiat 500 1.3 M-Jet Diesel KM CERTIFICATI,6799,201608.0,154000,1,0,6,0.0,3.0,fiat,500
Bmw x2 anno 2019,16900,201907.0,149000,1,1,6,3.0,3.0,bmw,x2
VOLKSWAGEN Taigo - 2022,25200,202205.0,17340,2,1,6,3.0,3.0,volkswagen,taigo
Opel Corsa 6nd serie 1.2 GS,14990,202402.0,17124,2,0,6,2.0,3.0,opel,corsa
Audi Q2 35 TDI quattro S tronic Identity Black,31990,202103.0,59000,1,1,6,5.0,3.0,audi,q2
Chevrolet Cruze 2.0 Diesel 163CV aut. 5 porte LTZ,5600,201112.0,155000,1,1,5,2.0,3.0,chevrolet,cruze
Fiat Panda 1.0 FireFly S&S Hybrid,9300,202206.0,70000,3,0,6,2.0,3.0,fiat,panda
MASERATI Levante 3.0d 250cv_PERMUTE no_super bollo,23000,201701.0,205000,1,1,6,3.0,3.0,maserati,levante
Lancia MUSA 1.4 Platino BENZ E GPL TETTO APRIBILE,5500,200811.0,149000,4,0,6,1.0,3.0,lancia,musa
BMW X3 2.0d cat Attiva,4990,200806.0,218000,1,1,4,3.0,3.0,bmw,x3
Renault Clio Sporter dCi 8V 75CV Sart&Stop En...,9800,201603.0,113577,1,0,6,5.0,3.0,renault,clio
FORD EcoSport 1.0 EcoBoost 125 CV Start&Stop aut,13990,201804.0,59463,2,1,6,3.0,3.0,ford,ecosport
Ford Puma 1.0 ecoboost h ST-Line X s&s 125cv,15900,202203.0,112749,3,0,6,3.0,3.0,ford,puma
Fiat panda 1200 benzina 68 cv,3000,200407.0,195000,2,0,4,2.0,3.0,fiat,panda
Alfa Romeo Giulietta 1.6 JTDm-2 105 CV Distinctive,4500,201204.0,276000,1,0,5,2.0,3.0,alfa romeo,romeo giulietta
Fiat Panda 0.9 TwinAir Turbo Natural Power Lounge,6490,201608.0,94652,5,0,6,2.0,3.0,fiat,panda
Audi q3 2.0d sport nuovo modello virtual_permute_,19900,202001.0,251000,1,1,6,3.0,3.0,audi,q3
Fiat Punto Evo 1.3 Mjt 75 CV DPF 5 porte S&S Dynam,5499,201103.0,160000,1,0,5,2.0,3.0,fiat,punto
Fiat Panda 1.2 Lounge,8000,201605.0,69000,2,0,6,2.0,3.0,fiat,panda
Smart ForFour 70 1.0 Prime,9290,201506.0,100000,2,0,6,2.0,3.0,smart,forfour
FIAT Punto Evo - 2010,2850,201009.0,230000,2,0,4,0.0,3.0,fiat,punto
Chevrolet Spark 1.0,3700,201104.0,137000,2,0,5,2.0,3.0,chevrolet,spark
Renault Scenic Scénic dCi 130 CV Energy Intens,11000,201803.0,125000,1,0,6,1.0,3.0,renault,scenic
Ford EcoSport 1.0 EcoBoost 125 CV Titanium,8500,201512.0,99000,2,0,6,5.0,3.0,ford,ecosport
AUDI RS4 1ª serie - 2001,48900,200103.0,99800,2,0,3,5.0,3.0,audi,rs4
Toyota Yaris 1.5 Hybrid 5 porte Trend,16500,202101.0,54000,3,1,6,2.0,3.0,toyota,yaris
Alfa Romeo Giulietta 1.4 Turbo MultiAir Exclusive,5500,201106.0,102000,2,0,5,2.0,3.0,alfa romeo,romeo giulietta
Fiat 500X 1.6 MultiJet 120 CV Cross TETTO,15999,202001.0,95000,1,0,6,5.0,3.0,fiat,500x
Fiat Panda 1100 i.e. cat Selecta,3500,199807.0,115000,2,1,2,2.0,3.0,fiat,panda
Opel Mokka 1.2 Turbo 136 CV Ultimate,18500,202304.0,30100,2,0,6,3.0,3.0,opel,mokka
Opel Crossland 1.2 GS Line s&s 110cv,14500,202206.0,42287,2,0,6,3.0,3.0,opel,crossland
Fiat Punto 1.4 8V 5 porte Natural Power Lounge,4999,201509.0,200000,5,0,6,2.0,3.0,fiat,punto
Ford Puma 1.0 EcoBoost Hybrid 125 CV S&S ST-Line,17999,202305.0,19500,3,0,6,5.0,3.0,ford,puma
HYUNDAI KONA 1.6 CRDI COMFORT - 2019,13900,201909.0,129000,1,0,6,5.0,3.0,hyundai,kona
Audi Q5 40 2.0 tdi mhev 204Cv S line quattro s-tro,25990,202010.0,195000,1,1,6,3.0,3.0,audi,q5
Hyundai i10 1.1 12V BlueDrive GPL,3799,201010.0,200000,4,0,4,2.0,3.0,hyundai,i10
Fiat 500X 1.6 E-Torq 110 CV Pop Star,11000,201807.0,141000,2,0,6,5.0,3.0,fiat,500x
Alfa Romeo Tonale 1.5 160 CV MHEV TCT7 Veloce,29490,202403.0,26069,3,1,6,3.0,3.0,alfa romeo,romeo tonale
Audi A4 Avant 40 TDI S tronic S line edition,34990,202205.0,77000,3,1,6,5.0,3.0,audi,a4
Renault Clio TCe 100 CV FAP 5p. Zen GPL,12900,202108.0,64000,4,0,6,2.0,3.0,renault,clio
Citroen C1 1.0 5 porte C1TY,3500,200804.0,128000,2,0,4,2.0,3.0,citroen,c1
Fiat 500 1.2 Lounge,8500,201602.0,67000,2,0,6,2.0,3.0,fiat,500
Jeep Renegade 1.6 Mjt 120 CV Limited,17490,201910.0,105000,1,0,6,5.0,3.0,jeep,renegade
Fiat Panda 1.2 Dynamic Natural Power,3500,200904.0,143000,5,0,4,2.0,3.0,fiat,panda
Opel Karl Rocks 1.0 73 CV,8500,201909.0,56000,2,0,6,1.0,3.0,opel,karl
Renault Twingo SCe Life,9500,201903.0,16000,2,0,6,2.0,3.0,renault,twingo
Nissan Juke 1.6 GPL Eco Acenta,7500,201304.0,180000,4,0,5,5.0,3.0,nissan,juke
Fiat 500X 1.6 MultiJet 120 CV Opening Edition,13000,201504.0,109000,1,0,6,5.0,3.0,fiat,500x
Fiat Panda 1.0 FireFly S&S Hybrid City Life,10900,202204.0,40122,3,0,6,2.0,3.0,fiat,panda
Citroen C1 CABRIOLET 1.0 BENZINA 5 porte,7500,201506.0,160000,2,0,5,6.0,3.0,citroen,c1
Fiat 500 abarth,19000,201903.0,60000,2,1,6,0.0,3.0,fiat,500
Fiat Panda,7999,201901.0,73000,1,0,6,0.0,3.0,fiat,panda
Fiat Panda 1.2 Dynamic,4000,200903.0,118000,2,0,4,2.0,3.0,fiat,panda
FIAT Punto Evo 1.3 Mjt motore perfetto garantita,2899,201007.0,60000,1,0,5,0.0,3.0,fiat,punto
Lancia Ypsilon 0.9 TwinAir 85 CV 5 porte Metano Ec,3800,201304.0,188000,5,0,5,2.0,3.0,lancia,ypsilon
Skoda Roomster 1.2 TSI 86CV Comfort nord Italia,2999,201006.0,169000,2,0,5,1.0,3.0,skoda,roomster
Jeep Compass 2nd serie 1.5 Turbo T4 130 CV MH...,27990,202405.0,18479,2,1,6,3.0,3.0,jeep,compass
Fiat Bravo 1.4 BENZ E GPL DI SERIE SOLO 100.000 KM,4500,200909.0,100000,4,0,6,2.0,3.0,fiat,bravo
Peugeot 108 VTi 72 ETG 5 porte Active,8000,201908.0,46000,2,0,6,2.0,3.0,peugeot,108
Fiat Panda 1.2 Lounge,8800,202003.0,124000,2,0,6,2.0,3.0,fiat,panda
Jeep Renegade 1.6 Mjt 120 CV Limited,12500,201505.0,118000,1,0,5,5.0,3.0,jeep,renegade
AUDI Q3 SPB 35TDI S TRONIC IDENTITY BLACK S line 2,44000,202404.0,17500,1,2,6,5.0,3.0,audi,q3
Fiat Panda 1.2 Lounge,6500,201607.0,94000,2,0,6,2.0,3.0,fiat,panda
Land Rover Evoque 2.0D I4 150CV AWD Auto R-Dynamic,32850,201912.0,44000,1,1,6,3.0,3.0,land rover,rover evoque
Peugeot 3008 BlueHDi 130 S&S Business,14700,202001.0,135800,1,0,6,5.0,3.0,peugeot,3008
Porsche Macan 3.0 S Diesel cv 211,32500,201606.0,198000,1,1,6,3.0,3.0,porsche,macan
Lancia MUSA 1.4 BENZINA KM CERTIFICATI,4500,201012.0,140000,2,0,5,1.0,3.0,lancia,musa
FIAT 500X 1.3 MultiJet 95 CV connect 2022,16850,202209.0,67000,1,0,6,6.0,3.0,fiat,500x
Smart ForTwo 1000 MHD coupé,5490,201103.0,113000,2,1,5,2.0,3.0,smart,fortwo
Renault Megane Mégane Blue dCi 115 CV EDC Intens c,9950,202005.0,117000,1,1,6,2.0,3.0,renault,megane
FIAT PANDA CROSS 1.3 MJT CV 95 S&S 4X4,12800,201704.0,175000,1,0,6,6.0,3.0,fiat,panda cross
FIAT TIPO 1.6 MJT S&S 5P S-DESIGN,10650,201609.0,88000,1,0,6,2.0,3.0,fiat,tipo
Maserati Grecale MHEV 330 CV AWD Modena IVA ESPOST,69000,202311.0,25000,3,1,6,3.0,3.0,maserati,grecale
FIAT 500 1.3 MJT 16V 95CV MATT BLACK 2012,6350,201207.0,208000,1,0,5,6.0,3.0,fiat,500
FIAT 500 ABARTH CV 136 tetto panoramico,10500,200909.0,179000,2,0,4,6.0,3.0,fiat,500
OPEL CORSA 1.2 BENZINA CV 75,11999,202011.0,53000,2,0,6,6.0,3.0,opel,corsa
Opel Meriva 1.6 CDTI Start&Stop Elective,4500,201407.0,217000,1,0,6,1.0,3.0,opel,meriva
ALFA ROMEO GIULIETTA 1.4 TURBO 120 CV GPL SPRINT,6750,201502.0,225000,4,0,6,2.0,3.0,alfa romeo,romeo giulietta
Alfa Romeo Stelvio Q4 2.2 TURBO DIESEL 210 cv. AT8,27500,202106.0,91000,1,2,6,3.0,3.0,alfa romeo,romeo stelvio
Audi A1 1.2 TFSI Ambition GPL,11500,201303.0,148000,2,0,5,2.0,3.0,audi,a1
Audi q2 1.6 diesel,16000,201707.0,89000,1,0,6,3.0,3.0,audi,q2
Jeep Renegade 1.6 Mjt DDCT 120 CV Longitude,16900,201902.0,63700,1,1,6,3.0,3.0,jeep,renegade
Renault Clio 1.0 TCE 100cv Life ITALIANA,10900,202002.0,89000,2,0,6,2.0,3.0,renault,clio
Fiat 500X 1.6 MultiJet 120 CV Cross,14500,201811.0,190000,1,1,6,5.0,3.0,fiat,500x
Peugeot 2008 1.5 110cv BlueHDi S&S Allure Pack,18950,202201.0,47200,1,0,6,3.0,3.0,peugeot,2008
Kia Sportage 1.7,7100,201404.0,173000,1,0,5,3.0,3.0,kia,sportage
CITROEN GRAND C4 SPACETOURER 1.5 BLUEHDI 130 CV LI,17900,202106.0,64053,1,0,6,1.0,3.0,citroen,grand c4 spacetourer
NISSAN MICRA 1.0 IG-T 100 XTRONIC ACENTA,13900,202102.0,46587,2,1,6,2.0,3.0,nissan,micra
Peugeot 2008 1.2 Puretech 82cv Active ITALIANA,10900,201808.0,89000,2,0,6,3.0,3.0,peugeot,2008
Fiat 500,3799,201012.0,200000,1,0,4,0.0,3.0,fiat,500
Toyota Aygo X 1.0 72cv Lounge Air Cabrio ITALIANA,18900,202503.0,1,2,0,6,4.0,3.0,toyota,aygo x
PEUGEOT 2008 1.5 BLUEHDI 130 CV EAT8 ALLURE PACK,20800,202202.0,88777,1,1,6,5.0,3.0,peugeot,2008
Kia Picanto 1.0 65cv GPL di Serie ITALIANA,10900,201910.0,69000,4,0,6,2.0,3.0,kia,picanto
Peugeot 3008 1.5 BlueHDI EAT8 Automatica GT Line I,21900,202007.0,49000,1,2,6,3.0,3.0,peugeot,3008
Peugeot 2008 1.2 100cv PureTech S&S Allure,18950,202304.0,11300,2,0,6,3.0,3.0,peugeot,2008
RENAULT CAPTUR 0.9 TCE 90 CV SPORT EDITION,11900,201904.0,88696,2,0,6,5.0,3.0,renault,captur
Toyota Yaris Cross 1.5h Hybrid 116cv e-cvt auto Lo,24900,202208.0,50000,3,2,6,3.0,3.0,toyota,yaris
Ford Puma 1.0 Hybrid 125cv Titanium ITALIANA,17900,202007.0,39000,3,0,6,3.0,3.0,ford,puma
Ford EcoSport 1.5 110cv Automatica Plus,11500,201706.0,89000,2,1,6,3.0,3.0,ford,ecosport
Peugeot 3008 1.6 HDi 115CV Allure,5500,201306.0,200000,1,0,5,3.0,3.0,peugeot,3008
Alfa Romeo Stelvio 2.2 Turbodiesel 210 CV AT8 Q4 S,15499,201707.0,270000,1,1,6,3.0,3.0,alfa romeo,romeo stelvio
Citroen C3 1.5 BlueHDI 100cv Feel ITALIANA,11900,202006.0,110000,1,0,6,2.0,3.0,citroen,c3
Opel Mokka 1.4 Turbo GPL di Serie 140cv Ego ITALIA,10500,201606.0,125000,4,0,6,3.0,3.0,opel,mokka
Fiat Panda 1.3 MJT 16V DPF EMOTION 140.000KM,5199,201207.0,140000,1,0,5,2.0,3.0,fiat,panda
Jeep Wrangler Unlimited 2.0 atx phev Rubicon ...,52900,202206.0,65409,3,1,6,3.0,3.0,jeep,wrangler
Fiat 500L 0.9 Twinair Turbo 80cv Natural Power Met,8900,201311.0,90000,5,0,5,1.0,3.0,fiat,500l
Suzuki Ignis 1.2h Top 2WD GPL,13450,201903.0,30000,2,0,6,6.0,3.0,suzuki,ignis
Volkswagen T-Roc 1.5 TSI 150cv Advanced +Tetto ITA,18900,201806.0,99000,2,0,6,3.0,3.0,volkswagen,t-roc
smart forFour EQ Prime 22kW ITALIANA FULL FULL,13900,202102.0,30000,0,1,7,2.0,3.0,smart,forfour
Opel Grandland X 1.2 Turbo 130cv AT8 Automatica In,18900,202007.0,49000,2,1,6,3.0,3.0,opel,grandland x
Peugeot 108 1.0 VTi 69cv 3p Allure Top! Cabrio,9900,201905.0,70000,2,0,6,2.0,3.0,peugeot,108
Peugeot 308 1.2 Benzina 130cv Allure Pack ITALIANA,12900,202011.0,50000,2,0,6,2.0,3.0,peugeot,308
Peugeot 3008 1.5 BlueHDI 130cv EAT8 Automatica Bic,18900,201912.0,118000,1,1,6,3.0,3.0,peugeot,3008
Citroen C3 Aircross 1.5cc BlueHDi 110cv S&S Plus,17990,202405.0,16997,1,0,6,3.0,3.0,citroen,c3 aircross
Opel Corsa 1.2 69cv Black Edition 5p ITALIANA,9900,201903.0,99000,2,0,6,2.0,3.0,opel,corsa
Jeep Renegade 1.5 MHEV 130cv T4 DCT Automatica Lim,23400,202304.0,14000,2,2,6,3.0,3.0,jeep,renegade
Peugeot 208 1.2 Puretech 100cv Allure ITALIANA,16500,202402.0,15000,2,0,6,2.0,3.0,peugeot,208
Suzuki Ignis 1.2 Hybrid Top 4wd 4x4 AllGrip ITALIA,17900,202405.0,20000,3,0,6,6.0,3.0,suzuki,ignis
Toyota Aygo Cabrio 1.0 72cv 5p Orange FULL,9900,201904.0,129000,2,0,6,2.0,3.0,toyota,aygo
NEW Alfa Romeo Tonale 1.6 diesel 130 CV TCT6 Ti#,30990,202405.0,14600,1,1,6,3.0,3.0,alfa romeo,romeo tonale
Fiat 500X 1.6 MJT 120cv Business +Navi,11500,201607.0,149000,1,0,6,3.0,3.0,fiat,500x
Skoda Fabia 1.0 MPI 60 CV NEOPATENTATI,9900,201707.0,65000,2,0,6,2.0,3.0,skoda,fabia
Jeep Compass 2.0 MJT 140cv 4WD 4x4 Limited Automat,16500,201901.0,149000,1,1,6,3.0,3.0,jeep,compass
Opel Mokka X 1.6 CDTI 136cv 4x4 Advance ITALIANA,10900,201705.0,149000,1,0,6,3.0,3.0,opel,mokka
Opel Crossland 1.2 Automatica 130cv Ultimate ITALI,16900,202303.0,30000,2,2,6,3.0,3.0,opel,crossland
Nissan Qashqai 1.3 MHEV 140cv Tekna ITALIANA Tetto,24900,202212.0,29000,2,0,6,3.0,3.0,nissan,qashqai
Citroen C3 Aircross Aircross 1.2 Puretech 82cv Fee,11500,201904.0,90000,2,0,6,3.0,3.0,citroen,c3 aircross
Kia Picanto 1.0 MPI 67cv X Line ITALIANA,10500,201906.0,99000,2,0,6,2.0,3.0,kia,picanto
Fiat Panda 1.0 FireFly S&S Hybrid City Life,8999,202205.0,70000,3,0,6,2.0,3.0,fiat,panda
Ford Fiesta 1.5 TDCi 75 CV Titanium,5900,201302.0,204000,1,0,5,2.0,3.0,ford,fiesta
Alfa Romeo Stelvio 2.2 Turbodiesel 190 CV AT8 Q4 S,23990,202010.0,118000,1,1,6,5.0,3.0,alfa romeo,romeo stelvio
Volkswagen Golf Sportsvan 1.2 Benzina TSI 86cv,11900,201609.0,70000,2,0,6,1.0,3.0,volkswagen,golf
Peugeot 3008 BlueHDi 130 S&S EAT8 GT,17990,202010.0,158000,1,1,6,5.0,3.0,peugeot,3008
NISSAN Micra 0.9 IG-T 12V 5 porte Acenta,8790,201710.0,71123,2,0,6,2.0,3.0,nissan,micra
Citroen C4 Cactus PureTech 82 Shine,6999,201601.0,130000,2,0,6,2.0,3.0,citroen,c4 cactus
Fiat Panda 1.3 MJT 95 CV S&S Lounge ANNO 2015,6699,201510.0,127000,1,0,6,2.0,3.0,fiat,panda
Volkswagen T-Cross 1.6 TDI 95cv Advanced ITALIANA,18500,201905.0,90000,1,0,6,3.0,3.0,volkswagen,t-cross
Hyundai i30 1.6 CRDi 90CV 6m Comfort,3990,201103.0,124000,1,0,5,2.0,3.0,hyundai,i30
Lancia Ypsilon 1.0 FireFly 5 porte S&S Hybrid Gold,12490,202401.0,5623,3,0,6,2.0,3.0,lancia,ypsilon
Volkswagen Taigo VOLKSWAGEN TAIGO 1.0 TSI Life,18900,202210.0,22900,2,0,6,2.0,3.0,volkswagen,taigo
Renault Kadjar 1.5 Blue dCi 115 CV S&S Sport Editi,11900,201906.0,174000,1,0,6,3.0,3.0,renault,kadjar
Smart ForFour 70 1.0 Passion,6990,201502.0,89000,2,0,6,2.0,3.0,smart,forfour
Citroen C3 Aircross BlueHDi 120 CV S&S EAT6 Shine,13990,201905.0,62000,1,1,6,2.0,3.0,citroen,c3 aircross
Peugeot 3008 BlueHDi 130 S&S EAT8 Allure,21500,202202.0,98757,1,1,6,5.0,3.0,peugeot,3008
Volkswagen up! 1.0 60cv Move 5p ITALIANA,10900,201911.0,79000,2,0,6,2.0,3.0,volkswagen,up
Volkswagen Polo 1.4 tsi Gti 180cv 5p dsg,10500,201202.0,148108,2,1,5,2.0,3.0,volkswagen,polo
Fiat 500 1.3 Multijet 16V 95 CV Lounge,7600,201410.0,90000,1,0,5,2.0,3.0,fiat,500
Fiat Panda 1.2 benzina 2020,9299,202006.0,95000,2,0,6,2.0,3.0,fiat,panda
Renault Clio,6499,202006.0,240000,1,0,6,2.0,3.0,renault,clio
Ford Fiesta 1.5 TDCi 75CV 5 porte Titanium,6500,201403.0,190000,1,0,5,2.0,3.0,ford,fiesta
Fiat Panda 0.9 TwinAir Turbo Natural Power Lounge,5999,201303.0,153000,5,0,5,2.0,3.0,fiat,panda
Fiat Qubo 1.3 MJT 95 CV Dynamic,6000,201111.0,170000,1,0,5,1.0,3.0,fiat,qubo
Lancia Ypsilon 1.2 gpl di serie,4250,201307.0,138650,4,0,6,0.0,3.0,lancia,ypsilon
Ford Bronco 2.7 EcoBoost V6 335CV Outer Banks,64990,202504.0,1,2,1,6,5.0,3.0,ford,bronco
Renault Captur 2nd serie TCe 90 CV Techno,17990,202402.0,19323,2,0,6,3.0,3.0,renault,captur
KIA Soul 1.6 crdi 16v Your Soul 136cv,9400,201707.0,126108,1,0,6,1.0,3.0,kia,soul
Nissan Juke 1.5 dCi Bose Edition-Full Opt-Perfetta,11999,201904.0,135000,1,0,6,3.0,3.0,nissan,juke
Renault Scenic X-Mod 1.5 dCi 110CV CAMBIO AUTOMATI,6999,201302.0,129000,1,1,5,1.0,3.0,renault,scenic
Citroen C1,5499,201706.0,170000,2,0,6,2.0,3.0,citroen,c1
Alfa Romeo MiTo,2699,200906.0,185000,1,0,4,2.0,3.0,alfa romeo,romeo mito
Skoda Fabia 1.6 TDI CR 75CV,3999,201109.0,174000,1,0,5,5.0,3.0,skoda,fabia
Citroen C3,8499,201806.0,130000,2,0,6,2.0,3.0,citroen,c3
Citroen C3 1.2 S&S 110CV 2024,13900,202403.0,17486,2,0,6,2.0,3.0,citroen,c3
Ford Ka,3499,200906.0,128000,1,0,4,2.0,3.0,ford,ka
Toyota Aygo,8899,201906.0,76000,2,0,6,2.0,3.0,toyota,aygo
Nissan Micra,4499,201506.0,160000,4,0,6,2.0,3.0,nissan,micra
FIAT 500X 1.0 TURBO T3 120 CV Lounge,11800,202103.0,68070,2,0,6,3.0,3.0,fiat,500x
Volkswagen Polo 1.2 70cv Km.66.000,6500,201302.0,66000,2,0,5,2.0,3.0,volkswagen,polo
